latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region
27.01444,49.57455,316.09,0.69,0.74,2025-06-21,2325,N,VIIRS,n,2,300.52,6.23,N,2,Persian_Gulf
27.01457,49.57627,326.61,0.69,0.74,2025-06-21,2325,N,VIIRS,n,2,300.99,5.93,N,2,Persian_Gulf
27.02113,49.57685,332.61,0.69,0.74,2025-06-21,2325,N,VIIRS,n,2,302.52,8.39,N,2,Persian_Gulf
27.02125,49.57861,322.93,0.69,0.74,2025-06-21,2325,N,VIIRS,n,2,302.1,5.93,N,2,Persian_Gulf
27.31014,47.14481,309.67,0.49,0.65,2025-06-21,2325,N,VIIRS,n,2,293.69,1.33,N,0,Persian_Gulf
27.31285,47.14173,308.63,0.49,0.65,2025-06-21,2325,N,VIIRS,n,2,294.01,1.27,N,0,Persian_Gulf
27.99886,48.73569,306.36,0.59,0.7,2025-06-21,2325,N,VIIRS,n,2,293.96,0.35,N,2,Persian_Gulf
28.39682,48.53469,312.68,0.56,0.69,2025-06-21,2325,N,VIIRS,n,2,297.85,3.1,N,2,Persian_Gulf
28.45477,47.87703,309.35,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,297.26,1.82,N,2,Persian_Gulf
28.45478,47.87598,318.77,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,297.96,2.77,N,2,Persian_Gulf
28.45613,47.87185,315.65,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,297.73,2.37,N,2,Persian_Gulf
28.49184,49.71478,354.82,0.65,0.73,2025-06-21,2325,N,VIIRS,n,2,302.79,20.55,N,3,Persian_Gulf
28.49364,49.70819,333.78,0.65,0.73,2025-06-21,2325,N,VIIRS,n,2,299.01,20.55,N,3,Persian_Gulf
28.49412,49.71424,367.0,0.65,0.73,2025-06-21,2325,N,VIIRS,h,2,303.76,28.38,N,3,Persian_Gulf
28.49596,49.70766,329.05,0.65,0.73,2025-06-21,2325,N,VIIRS,n,2,299.37,22.13,N,3,Persian_Gulf
28.57309,47.91836,312.96,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,299.03,2.52,N,2,Persian_Gulf
28.57906,47.92033,321.62,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,300.48,2.58,N,2,Persian_Gulf
28.58043,47.91508,326.57,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,299.67,2.58,N,2,Persian_Gulf
28.94394,47.96275,309.3,0.5,0.66,2025-06-21,2325,N,VIIRS,n,2,298.4,1.38,N,0,Persian_Gulf
28.99159,48.12623,321.41,0.51,0.66,2025-06-21,2325,N,VIIRS,n,2,302.69,4.29,N,2,Persian_Gulf
29.21347,50.31752,355.85,0.67,0.74,2025-06-21,2325,N,VIIRS,n,2,301.35,14.15,N,2,Persian_Gulf
29.21441,50.31621,367.0,0.67,0.74,2025-06-21,2325,N,VIIRS,h,2,301.82,15.8,N,2,Persian_Gulf
29.21544,50.31042,367.0,0.67,0.74,2025-06-21,2325,N,VIIRS,h,2,301.74,14.15,N,2,Persian_Gulf
29.21641,50.30915,352.61,0.67,0.74,2025-06-21,2325,N,VIIRS,n,2,301.18,18.39,N,2,Persian_Gulf
29.24677,50.30481,313.46,0.67,0.74,2025-06-21,2325,N,VIIRS,n,2,299.32,1.33,N,2,Persian_Gulf
29.29393,49.54569,324.59,0.61,0.71,2025-06-21,2325,N,VIIRS,n,2,299.13,3.17,N,3,Persian_Gulf
29.71241,50.66108,308.64,0.68,0.74,2025-06-21,2325,N,VIIRS,n,2,294.94,1.89,N,2,Persian_Gulf
29.74454,50.36978,313.23,0.66,0.73,2025-06-21,2325,N,VIIRS,n,2,299.71,5.12,N,2,Persian_Gulf
29.75846,50.37165,322.34,0.66,0.73,2025-06-21,2325,N,VIIRS,n,2,301.73,7.17,N,2,Persian_Gulf
29.76281,50.37255,324.01,0.66,0.73,2025-06-21,2325,N,VIIRS,n,2,301.1,4.64,N,2,Persian_Gulf
29.76433,50.3671,320.5,0.66,0.73,2025-06-21,2325,N,VIIRS,n,2,301.58,4.64,N,2,Persian_Gulf
29.9159,50.87637,320.35,0.7,0.75,2025-06-21,2325,N,VIIRS,n,2,298.86,4.37,N,2,Persian_Gulf
29.94169,50.83746,314.37,0.69,0.74,2025-06-21,2325,N,VIIRS,n,2,298.02,3.04,N,2,Persian_Gulf
29.94414,49.68732,346.91,0.6,0.7,2025-06-21,2325,N,VIIRS,n,2,299.02,4.86,N,3,Persian_Gulf
29.94584,49.68122,308.91,0.6,0.7,2025-06-21,2325,N,VIIRS,n,2,298.38,4.86,N,3,Persian_Gulf
29.98234,50.71965,313.07,0.68,0.74,2025-06-21,2325,N,VIIRS,n,2,297.77,2.29,N,2,Persian_Gulf
30.16684,47.4169,315.14,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,297.26,3.49,N,2,Persian_Gulf
30.168,47.41236,355.36,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,299.02,5.47,N,2,Persian_Gulf
30.17475,47.40977,342.56,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,297.0,5.47,N,2,Persian_Gulf
30.17588,47.40528,310.82,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,295.37,3.95,N,2,Persian_Gulf
30.19835,47.38863,338.32,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,295.84,3.67,N,2,Persian_Gulf
30.19948,47.38416,318.71,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,294.98,4.1,N,2,Persian_Gulf
30.19957,47.38589,348.76,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,296.55,4.47,N,2,Persian_Gulf
30.20952,47.3925,352.76,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,298.38,5.71,N,2,Persian_Gulf
30.20959,47.39417,333.15,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,296.93,3.01,N,2,Persian_Gulf
30.21074,47.38971,331.87,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,298.2,3.01,N,2,Persian_Gulf
30.2119,47.38523,315.0,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,296.75,3.19,N,2,Persian_Gulf
30.21623,47.38995,344.47,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,298.64,8.48,N,2,Persian_Gulf
30.21633,47.39163,311.78,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,296.65,3.01,N,2,Persian_Gulf
30.21749,47.38715,334.92,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,297.76,3.19,N,2,Persian_Gulf
30.26701,47.71777,328.84,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,296.66,3.14,N,2,Persian_Gulf
30.26822,47.7131,323.95,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,296.58,4.14,N,2,Persian_Gulf
30.27227,47.74515,325.78,0.46,0.63,2025-06-21,2325,N,VIIRS,n,2,298.0,3.06,N,2,Persian_Gulf
30.27349,47.74046,336.02,0.46,0.63,2025-06-21,2325,N,VIIRS,n,2,298.59,3.06,N,2,Persian_Gulf
30.27389,47.71507,309.87,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,296.49,3.03,N,2,Persian_Gulf
30.27835,47.72171,312.39,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,296.57,3.56,N,2,Persian_Gulf
30.2791,47.3599,367.0,0.43,0.62,2025-06-21,2325,N,VIIRS,h,2,300.62,8.89,N,2,Persian_Gulf
30.27916,47.74245,318.36,0.46,0.63,2025-06-21,2325,N,VIIRS,n,2,297.37,1.38,N,2,Persian_Gulf
30.27956,47.71705,341.3,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,298.6,3.03,N,2,Persian_Gulf
30.28137,47.35101,318.32,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.69,1.52,N,2,Persian_Gulf
30.28251,47.34657,312.74,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.15,1.52,N,2,Persian_Gulf
30.28467,47.36183,339.52,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.71,8.89,N,2,Persian_Gulf
30.31257,47.34727,334.78,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.76,2.18,N,2,Persian_Gulf
30.3521,46.83901,316.32,0.4,0.6,2025-06-21,2325,N,VIIRS,n,2,296.56,3.35,N,2,Persian_Gulf
30.35315,46.83488,351.39,0.4,0.6,2025-06-21,2325,N,VIIRS,n,2,299.27,6.33,N,2,Persian_Gulf
30.35333,47.33696,326.98,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,295.33,2.82,N,2,Persian_Gulf
30.35407,46.83754,367.0,0.4,0.6,2025-06-21,2325,N,VIIRS,h,2,300.25,7.59,N,2,Persian_Gulf
30.35526,47.65902,311.64,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,297.33,1.71,N,2,Persian_Gulf
30.35889,47.33886,367.0,0.43,0.62,2025-06-21,2325,N,VIIRS,h,2,301.79,8.44,N,2,Persian_Gulf
30.36002,47.33445,317.64,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.98,8.44,N,2,Persian_Gulf
30.36115,47.33004,314.41,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.98,2.35,N,2,Persian_Gulf
30.36692,47.63797,317.24,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,297.58,2.64,N,2,Persian_Gulf
30.36795,47.63673,335.63,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,298.86,3.54,N,2,Persian_Gulf
30.36811,47.63343,318.69,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,297.71,3.82,N,2,Persian_Gulf
30.40222,47.33462,367.0,0.43,0.62,2025-06-21,2325,N,VIIRS,h,2,300.28,9.97,N,0,Persian_Gulf
30.41817,47.60606,311.0,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,297.46,1.89,N,2,Persian_Gulf
30.41934,47.60152,310.11,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,296.74,1.68,N,2,Persian_Gulf
30.4265,49.10255,312.86,0.54,0.68,2025-06-21,2325,N,VIIRS,n,2,298.57,3.99,N,2,Persian_Gulf
30.43714,49.11251,312.39,0.54,0.68,2025-06-21,2325,N,VIIRS,n,2,300.46,4.87,N,2,Persian_Gulf
30.45057,49.08703,309.95,0.54,0.68,2025-06-21,2325,N,VIIRS,n,2,299.92,3.82,N,2,Persian_Gulf
30.45705,47.66952,312.19,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,299.36,2.0,N,2,Persian_Gulf
30.47457,47.60086,324.91,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,296.04,1.97,N,2,Persian_Gulf
30.47471,47.60316,310.11,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,295.32,2.5,N,2,Persian_Gulf
30.47496,47.74337,319.21,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,295.33,2.94,N,2,Persian_Gulf
30.47589,47.59864,324.81,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,295.92,2.06,N,2,Persian_Gulf
30.47616,47.73874,321.5,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,296.2,3.74,N,2,Persian_Gulf
30.48018,47.60282,311.94,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,297.82,1.97,N,2,Persian_Gulf
30.4815,47.60058,313.28,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,298.26,2.06,N,2,Persian_Gulf
30.48361,48.24965,308.3,0.48,0.65,2025-06-21,2325,N,VIIRS,n,2,297.9,2.1,N,2,Persian_Gulf
30.49182,47.31957,312.07,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.11,4.78,N,2,Persian_Gulf
30.49293,47.3152,367.0,0.43,0.62,2025-06-21,2325,N,VIIRS,h,2,300.81,6.6,N,2,Persian_Gulf
30.49405,47.31084,310.45,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.55,6.6,N,2,Persian_Gulf
30.49846,47.31712,324.15,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,298.59,1.39,N,2,Persian_Gulf
30.49958,47.31273,311.5,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,298.17,1.39,N,2,Persian_Gulf
30.52079,47.61419,308.39,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,294.61,1.84,N,2,Persian_Gulf
30.52197,47.60964,337.24,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,295.88,1.84,N,2,Persian_Gulf
30.52314,47.6051,311.26,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,294.23,2.67,N,2,Persian_Gulf
30.5264,47.61615,312.11,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,293.12,1.84,N,2,Persian_Gulf
30.52757,47.6116,319.76,0.44,0.63,2025-06-21,2325,N,VIIRS,n,2,294.67,1.84,N,2,Persian_Gulf
30.52875,47.60705,311.39,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,294.92,2.67,N,2,Persian_Gulf
30.5311,47.59797,304.93,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,293.68,1.11,N,2,Persian_Gulf
30.53226,47.59344,308.07,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,294.16,1.11,N,2,Persian_Gulf
30.55547,47.33934,320.7,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.77,3.09,N,2,Persian_Gulf
30.55591,47.35139,332.65,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.55,2.49,N,2,Persian_Gulf
30.55702,47.34698,310.31,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.67,1.74,N,2,Persian_Gulf
30.55812,47.39051,314.19,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,300.81,2.39,N,2,Persian_Gulf
30.55813,47.34259,312.78,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.04,1.74,N,2,Persian_Gulf
30.55874,47.34999,335.8,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,299.05,3.45,N,2,Persian_Gulf
30.55885,47.32625,307.42,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.76,2.39,N,2,Persian_Gulf
30.56036,46.70618,308.74,0.39,0.59,2025-06-21,2325,N,VIIRS,n,2,296.27,1.56,N,2,Persian_Gulf
30.56136,46.70215,330.23,0.39,0.59,2025-06-21,2325,N,VIIRS,n,2,297.72,2.77,N,2,Persian_Gulf
30.56143,47.32945,330.88,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.69,2.32,N,2,Persian_Gulf
30.56253,47.32507,320.42,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.39,2.32,N,2,Persian_Gulf
30.56431,47.10494,346.78,0.41,0.61,2025-06-21,2325,N,VIIRS,n,2,301.14,14.05,N,2,Persian_Gulf
30.56438,47.32815,341.35,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,299.55,2.39,N,2,Persian_Gulf
30.56472,47.31635,314.36,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.34,2.44,N,2,Persian_Gulf
30.56538,47.10069,367.0,0.41,0.61,2025-06-21,2325,N,VIIRS,h,2,299.17,14.05,N,2,Persian_Gulf
30.56582,47.31197,335.79,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,298.5,3.66,N,2,Persian_Gulf
30.56586,47.33575,322.93,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,298.02,2.42,N,2,Persian_Gulf
30.56657,47.76676,322.64,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,298.73,4.32,N,2,Persian_Gulf
30.56662,47.31944,321.69,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.73,5.17,N,2,Persian_Gulf
30.56695,47.33138,315.59,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,298.28,2.53,N,2,Persian_Gulf
30.56775,47.31508,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,300.54,5.17,N,2,Persian_Gulf
30.56777,47.76571,329.81,0.45,0.63,2025-06-21,2325,N,VIIRS,n,2,298.76,4.28,N,2,Persian_Gulf
30.56877,47.33442,319.18,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,297.78,2.34,N,2,Persian_Gulf
30.56887,47.31073,327.89,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,299.51,5.8,N,2,Persian_Gulf
30.57024,47.31826,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,300.28,3.33,N,2,Persian_Gulf
30.57134,47.31389,316.59,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,299.32,6.33,N,2,Persian_Gulf
30.57215,47.32134,346.91,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,298.74,4.91,N,2,Persian_Gulf
30.57466,47.32456,310.83,0.43,0.62,2025-06-21,2325,N,VIIRS,n,2,296.96,3.33,N,2,Persian_Gulf
30.57576,47.32019,331.28,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.8,3.33,N,2,Persian_Gulf
30.60637,47.32842,314.42,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.22,4.3,N,2,Persian_Gulf
30.60748,47.32405,352.64,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.48,9.92,N,2,Persian_Gulf
30.61077,47.33469,317.31,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.67,4.3,N,2,Persian_Gulf
30.61189,47.33032,339.72,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,299.07,4.3,N,2,Persian_Gulf
30.613,47.32595,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,305.36,9.92,N,2,Persian_Gulf
30.61411,47.3216,311.45,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.28,9.92,N,2,Persian_Gulf
30.67511,47.32558,331.51,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,294.16,2.66,N,2,Persian_Gulf
30.67805,47.32947,320.49,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,294.85,5.04,N,2,Persian_Gulf
30.67914,47.32512,315.65,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,296.24,5.04,N,2,Persian_Gulf
30.68356,47.3314,311.47,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,294.86,5.04,N,2,Persian_Gulf
30.68464,47.32704,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,300.35,5.04,N,2,Persian_Gulf
30.68613,47.32936,347.26,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,302.12,15.7,N,2,Persian_Gulf
30.68724,47.32504,351.22,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,296.91,15.7,N,2,Persian_Gulf
30.75312,47.66389,330.68,0.44,0.62,2025-06-21,2325,N,VIIRS,n,2,297.73,3.21,N,2,Persian_Gulf
30.76432,47.32799,354.24,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.36,4.74,N,2,Persian_Gulf
30.76541,47.32365,328.89,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,296.25,4.74,N,2,Persian_Gulf
30.76772,47.32661,311.37,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,295.03,1.43,N,2,Persian_Gulf
30.82602,47.33254,319.97,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,296.02,13.55,N,2,Persian_Gulf
30.82713,47.32821,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,310.21,13.36,N,2,Persian_Gulf
30.82823,47.32388,312.17,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,296.88,13.36,N,2,Persian_Gulf
30.83261,47.3301,314.58,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,295.26,13.36,N,2,Persian_Gulf
30.8798,47.33236,335.73,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,296.18,24.79,N,2,Persian_Gulf
30.88089,47.32803,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,298.56,34.84,N,2,Persian_Gulf
30.88419,47.33859,306.81,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,295.26,6.44,N,2,Persian_Gulf
30.88528,47.33427,367.0,0.42,0.61,2025-06-21,2325,N,VIIRS,h,2,302.45,6.44,N,2,Persian_Gulf
30.88636,47.32994,341.88,0.42,0.61,2025-06-21,2325,N,VIIRS,n,2,297.92,10.11,N,2,Persian_Gulf
23.8419,49.1426,312.23,0.78,0.78,2025-06-21,2326,N,VIIRS,n,2,291.07,2.83,N,0,Persian_Gulf
23.84649,49.14671,303.82,0.78,0.78,2025-06-21,2326,N,VIIRS,n,2,291.32,1.82,N,0,Persian_Gulf
23.84851,49.13902,311.35,0.78,0.78,2025-06-21,2326,N,VIIRS,n,2,291.44,1.82,N,0,Persian_Gulf
24.04319,49.19711,303.1,0.77,0.78,2025-06-21,2326,N,VIIRS,n,2,290.0,0.8,N,2,Persian_Gulf
24.29377,46.30659,315.71,0.52,0.67,2025-06-21,2326,N,VIIRS,n,2,298.52,2.5,N,2,Persian_Gulf
24.38535,48.57942,315.72,0.7,0.75,2025-06-21,2326,N,VIIRS,n,2,290.43,2.52,N,0,Persian_Gulf
24.38596,48.58098,320.39,0.7,0.75,2025-06-21,2326,N,VIIRS,n,2,290.73,3.14,N,0,Persian_Gulf
24.51067,46.86008,312.25,0.55,0.68,2025-06-21,2326,N,VIIRS,n,2,292.44,1.42,N,2,Persian_Gulf
24.5137,46.86192,308.26,0.55,0.68,2025-06-21,2326,N,VIIRS,n,2,293.05,1.22,N,2,Persian_Gulf
24.59357,49.11656,298.46,0.74,0.76,2025-06-21,2326,N,VIIRS,n,2,288.05,0.97,N,0,Persian_Gulf
24.59425,46.56969,308.51,0.53,0.67,2025-06-21,2326,N,VIIRS,n,2,295.85,1.83,N,2,Persian_Gulf
24.5993,49.11309,303.64,0.74,0.76,2025-06-21,2326,N,VIIRS,n,2,288.85,0.87,N,0,Persian_Gulf
24.60019,46.57199,311.02,0.53,0.67,2025-06-21,2326,N,VIIRS,n,2,296.36,1.83,N,2,Persian_Gulf
24.60142,46.57138,307.0,0.53,0.67,2025-06-21,2326,N,VIIRS,n,2,295.8,2.54,N,2,Persian_Gulf
24.70379,47.531,313.11,0.6,0.7,2025-06-21,2326,N,VIIRS,n,2,297.34,2.55,N,2,Persian_Gulf
24.70468,47.53152,313.27,0.6,0.7,2025-06-21,2326,N,VIIRS,n,2,297.24,1.38,N,2,Persian_Gulf
24.7927,49.34455,309.56,0.76,0.77,2025-06-21,2326,N,VIIRS,n,2,290.7,2.36,N,2,Persian_Gulf
24.79961,49.34695,303.18,0.76,0.77,2025-06-21,2326,N,VIIRS,n,2,290.56,2.48,N,2,Persian_Gulf
25.63954,49.39225,309.89,0.73,0.76,2025-06-21,2326,N,VIIRS,n,2,293.77,1.77,N,2,Persian_Gulf
25.64098,49.39429,309.17,0.73,0.76,2025-06-21,2326,N,VIIRS,n,2,293.39,2.7,N,2,Persian_Gulf
25.64151,49.38505,307.6,0.73,0.76,2025-06-21,2326,N,VIIRS,n,2,293.43,1.77,N,2,Persian_Gulf
25.64291,49.38705,309.15,0.73,0.76,2025-06-21,2326,N,VIIRS,n,2,293.63,3.77,N,2,Persian_Gulf
22.14272,48.23017,299.62,0.75,0.77,2025-06-21,2327,N,VIIRS,n,2,285.89,0.97,N,0,Persian_Gulf
22.15922,56.02542,356.04,0.51,0.49,2025-06-22,0859,N,VIIRS,n,2,320.69,18.61,D,2,Persian_Gulf
22.34775,56.4346,348.79,0.48,0.48,2025-06-22,0859,N,VIIRS,n,2,318.46,2.52,D,2,Persian_Gulf
22.67387,56.25089,346.24,0.48,0.48,2025-06-22,0859,N,VIIRS,n,2,316.84,11.85,D,2,Persian_Gulf
22.77975,55.81347,347.04,0.51,0.49,2025-06-22,0859,N,VIIRS,n,2,304.43,11.15,D,2,Persian_Gulf
23.27819,54.2663,348.89,0.62,0.54,2025-06-22,0859,N,VIIRS,n,2,318.13,11.58,D,0,Persian_Gulf
24.74168,50.24073,353.54,0.51,0.66,2025-06-22,0900,N,VIIRS,n,2,319.43,9.13,D,0,Persian_Gulf
24.74291,50.24572,354.65,0.51,0.66,2025-06-22,0900,N,VIIRS,n,2,318.14,9.13,D,0,Persian_Gulf
25.16353,52.8758,355.97,0.35,0.56,2025-06-22,0900,N,VIIRS,n,2,303.83,12.71,D,3,Persian_Gulf
25.16428,52.87917,351.35,0.35,0.56,2025-06-22,0900,N,VIIRS,n,2,301.38,10.86,D,3,Persian_Gulf
25.42815,52.73722,338.75,0.35,0.57,2025-06-22,0900,N,VIIRS,n,2,297.9,5.02,D,3,Persian_Gulf
25.51008,53.1489,352.16,0.33,0.55,2025-06-22,0900,N,VIIRS,n,2,297.1,4.73,D,3,Persian_Gulf
25.53081,53.14681,333.55,0.33,0.55,2025-06-22,0900,N,VIIRS,n,2,297.13,4.8,D,3,Persian_Gulf
25.53152,53.15004,367.0,0.33,0.55,2025-06-22,0900,N,VIIRS,h,2,299.34,10.14,D,3,Persian_Gulf
25.9153,51.5575,342.76,0.4,0.6,2025-06-22,0900,N,VIIRS,n,2,311.53,3.97,D,2,Persian_Gulf
26.78657,49.99739,350.31,0.47,0.64,2025-06-22,0900,N,VIIRS,n,2,317.99,17.45,D,2,Persian_Gulf
26.85067,55.8511,347.41,0.43,0.46,2025-06-22,0900,N,VIIRS,n,2,314.87,15.74,D,2,Persian_Gulf
27.16925,56.05032,348.07,0.41,0.45,2025-06-22,0900,N,VIIRS,n,2,319.08,20.21,D,2,Persian_Gulf
27.17005,56.0544,367.0,0.41,0.45,2025-06-22,0900,N,VIIRS,h,2,320.86,24.39,D,2,Persian_Gulf
27.17085,56.05847,344.57,0.41,0.45,2025-06-22,0900,N,VIIRS,n,2,317.59,24.39,D,2,Persian_Gulf
26.94158,49.4803,351.81,0.5,0.66,2025-06-22,0901,N,VIIRS,n,2,319.16,27.01,D,0,Persian_Gulf
26.9428,49.48597,367.0,0.5,0.66,2025-06-22,0901,N,VIIRS,h,2,331.23,66.67,D,0,Persian_Gulf
26.94284,49.48529,367.0,0.5,0.66,2025-06-22,0901,N,VIIRS,h,2,334.92,61.9,D,0,Persian_Gulf
27.01661,49.57541,350.55,0.5,0.65,2025-06-22,0901,N,VIIRS,n,2,322.92,23.66,D,2,Persian_Gulf
27.01784,49.58036,355.5,0.49,0.65,2025-06-22,0901,N,VIIRS,n,2,322.78,27.24,D,2,Persian_Gulf
27.49859,52.64742,349.85,0.32,0.54,2025-06-22,0901,N,VIIRS,n,2,313.93,6.92,D,2,Persian_Gulf
27.4994,52.65102,340.64,0.32,0.54,2025-06-22,0901,N,VIIRS,n,2,313.73,10.41,D,2,Persian_Gulf
27.50635,52.6353,367.0,0.32,0.54,2025-06-22,0901,N,VIIRS,h,2,314.44,4.05,D,2,Persian_Gulf
27.50734,52.63971,347.67,0.32,0.54,2025-06-22,0901,N,VIIRS,n,2,313.31,4.05,D,2,Persian_Gulf
27.51411,52.62314,346.99,0.32,0.55,2025-06-22,0901,N,VIIRS,n,2,314.55,4.98,D,2,Persian_Gulf
27.54215,52.58408,343.94,0.32,0.55,2025-06-22,0901,N,VIIRS,n,2,313.62,8.26,D,2,Persian_Gulf
27.6857,52.24723,343.59,0.33,0.56,2025-06-22,0901,N,VIIRS,n,2,312.92,5.45,D,3,Persian_Gulf
27.68579,52.2351,344.63,0.33,0.56,2025-06-22,0901,N,VIIRS,n,2,307.49,3.36,D,3,Persian_Gulf
27.68646,52.2506,345.61,0.33,0.56,2025-06-22,0901,N,VIIRS,n,2,312.82,5.45,D,3,Persian_Gulf
27.6877,52.23233,367.0,0.33,0.56,2025-06-22,0901,N,VIIRS,h,2,308.29,5.31,D,3,Persian_Gulf
