title,publication_date,source,domain,url,collector,region,location_mention
"Ukraine Ramps Up Attacks on Russian Oil, Aiming to Curb Iran War Windfall - The New York Times",2026-04-07 07:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMikgFBVV95cUxPblpPdWpfVmlFa0NwZU0zMDR2TDdXS2ZHQVNNellHRzFBa19pQnprb3lMcFl5Xzk0SUNsRWR2Q0hFN3VQWVZxeW1jS0M4VHBJdktsbllxbVpvUXFQdVhJTzJ0NEl4UTkxNkEwcjdsVVpYSnQtSFFWZmkwN0lZbzFITGt3OTF6SDhxU3c1aUdIZWtNZw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Experts react: How the world is responding to the US-Israeli war with Iran - Atlantic Council,2026-03-03 08:00:00+00:00,Atlantic Council,news.google.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNZ2MzMWViQ3E2MHdxRzhOLUNqSXNWUTAtOTFGYy1KT0dpUjBfZE1lUXRlU2k4d2FFVTJIWk1YeDdSN3VxdmVmSFVfazFteFlpeUxwTjVwbEZ1Q3U0TDRTVnRQOXZHNUpZODIzdEplVXJzYnhnNzdoTXJNS3pRWm1vZFQ0Ny0zdXNXczhYNnFKdUMyLTZVV29VU3NuVXRWWk1fNEVwSGltMmV4RVJGNHA3Yy1kdDIzMEph?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russia is providing Iran intelligence to target U.S. forces, officials say - The Washington Post",2026-03-06 08:00:00+00:00,The Washington Post,news.google.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxNLXhFUWd5bl9HZnExWGVkWUNCQmsyN3RvejV1ZTFjaTFVNEhHbGRreDN2cGF0VWVXTFFuTFlDVXJNWEl3NTRwVG9tOTFGYnk5TklJWUViSGpvOHhTU1FhUjFGVEpkUnNNOEJvWnZ3NXVQajMwTWN4Y29fQjA2dXYtdlRKY0dtdWEyZlpXaldNeURVMWtmMXhZdXhUQ04?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Kremlin says Britain was involved in Ukraine's missile strike on Russia - Reuters,2026-03-11 07:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPN3BTeVN0UmVXQ1hXTy1tQVdISmU0MkhoTjFoOEFCNE0yR1A3ZXgtcTYzNUlwam1uRlVTT2NGdlY0UGdSTUU1VDd5Y25JOUdpT3RrZzZmLW5VRE5QaTZuS3NYVFhJUUFkVi1yd0I3Ykd6cFIwZzRuY0FtQ0ptcnNTaW5EbWNseDBYSXJPUThwbkZLUmZ3THF4R0JZNFJHLUQ1RWlYRVg1T3Rhdjg5WjR2NjZFaw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Moscow says Ukraine peace talks on pause, Kyiv says new meeting planned - Reuters",2026-03-19 07:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxOVE5hSDl3TW01YmhCdEZ4UWlVYWpXUFdQTXRfd0ZkZ01sb3NLTmhNNFZZdmtwc2xFNzZNYzYtaGUwbkx3V1FwV29WbndpVktuZER6dTFkdW5LdGxYZWpMTkc0aHMzYk9PM25QeEtOQXRQOVBhaVNPdUNaOUlRQ21McTB0d183Ujh3d0s0MDA3YVViSjc1NHgwT2E1Z2dlaDAxakJNWDA5V0d4UTJ6OVpCXw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Amid Iran war, will Russia exploit Ukraine’s shortage of Patriot missiles? - Al Jazeera",2026-03-06 08:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxQWVJZQ1NDeDhEWXJFUjFXQWIybE5RYW9EcGdCaXgwXzYzV2Y2cVppMVh2bTN1el9KVjJGb2xVQnFPb3FYTlBESE01NXZMWG0tbm9pRGotUXNsNG40a3kzUXNsTTR3dWJ0U0RmdG9EZzUxOExuNEgwaVJ2RWoxTGVtNF84Sl9pVE83YkhEdlByNmd5NXpvV0x1QXMyNjBTWUtDWlRSc295TVNCdnZTVFlhbNIBtgFBVV95cUxONG1NVjZ3X1p1SGY3MlFKRmpGb0pENEYxdzRsNzRZT2ZZSFc3UXQza0R2RWR5RnNDX3U3YmljV3dZcU1BdTZKWjJPeXIwU1JDZUltMDc5YnA5R0Z1ZFZiRjdETnU3QXJtaUlmZkFjemlOYktJdU9xTmJGSEhfbnA4WlNjRG1GQWR1MFA3V0Iya1Z5ZndsbWlBODJHdlRtNnRBOTFudWRHT2hBdDA5dU9aTGZjQ25Ydw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
What We Know About Drone Use in the Iran War - Carnegie Endowment for International Peace,2026-03-02 08:00:00+00:00,Carnegie Endowment for International Peace,news.google.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUzBjN3VoSVY1OHBLc3laYnM5SU92b2draWFOY1VvNEZBWFNvVUN5X3hsUVJJdktkaXFReXdyM051UVY1bk5uM3drVDZHMDVjUHpKR1o2UGRyTDJ2QWk1R1FIbVFZN1BZSjYyMW5XMWJ0WDFKckhWLWlxNTBtN0d2NUJB?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukraine war: Last year was deadliest for civilians since 2022, UN says - BBC",2026-01-13 08:00:00+00:00,BBC,news.google.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9qdUprbjNUa3hvc0oxR2liLU5vb1J3N1JGLWgtNzJ6YlJCLUowcVdUb3VBM1BRbmFadkJtUU5nQ2xHcmR1Q0ZsVDlZZVlCNzdXTFhZckYyMl8xdw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
What defence support could Ukraine offer Middle East states amid Iran war? - Al Jazeera,2026-03-09 07:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPSWJ4dkp4NUtfNUZJUVVET3F1WkN0bGhBekk3b1VBU3ozdkd0NS1tV2FUSXkwczA2dzVOdUM2TUVSRk90RC1oSklPWnp3ZVRwRUpFNGdRSVdZc0hZT25aLVVwSHpwZVdCSHNZVW1rVDVmV1FNa3RQOU1jTXhzMFcxOWFsMXNabmxoRkxfVTZyaU5LQjllZ0hKaXFKbkZmVUJrZUlQYTVub0VPc3Y5dTFERjNrNNIBuAFBVV95cUxOaFE5amplcl9YUWgwWUl3WnpCdW1fc1J5djdKZzNEakxRdm9kYkhiOEZLQWQtMl9fOFhTUGJhd1RKX1JaTVpnZ0YxNHdpeU00R0xvdkRRLUc0V2Q5anJJY0dvYTdSOGhjbEh1X3dxcUJ0RkZXb0h1c1JVeTZWSmYtRVltd19wMlBfQ3Z4ZFZNRW9SRlV1Tm9rQU42MG9ucTh1QTdGRlpwSDM1VXJOalFoU3Y0UUNCaVh6?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Russia vs. Nato war: which side would win? - The Week,2026-03-26 07:00:00+00:00,The Week,news.google.com,https://news.google.com/rss/articles/CBMid0FVX3lxTE8tRldJWWg3amtsMmpZNmsycTdYTjB4TzhzdjFwRXJ4bHlyYVFuNkR6QlNaOURjdGNScDVVVjdjTGhNbVNKTENzdUhMdUFpTk9oZ0h0bmZNaUpfdmlCQy1TSXl5czR4T0FRa1ViOEJhR0pURUxPV3VJ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Live Updates: Trump says Iran war could last weeks - PBS,2026-03-03 08:00:00+00:00,PBS,news.google.com,https://news.google.com/rss/articles/CBMijAFBVV95cUxNSTZ6RjFXaEJtRUdTVmtGYlpOcWVPMXpKLU1RTXR1M3c2T0RJY2t5cEdtQTRDVUdtM1o4R2g2Z2lCeXZXMUFDRV9fNWN1dUZUMzVQU2MtM0xPMk9acDVVM2ppeFdhdzZwaExGVjdFaUFQLWY3N2U0aXNPQ1hGX1QxMGdmOEVQYlZJZTJodNIBkgFBVV95cUxNcHR3bkJVMURwYnlfTERocXNzSUVEZEQzRFF3UVFVZWRBYUU3U3BLNVotR1F2Ym9INzRBa3V4UURGckhxbU5HYXgzUWUySG9KeFV2YmlESjg0OGdQU3Q1RHNQd0RJM3VJcjVYNjk3NExjc3Etd2JkaVY1X3FCeFVrZUxFbFdqZURmZ3dHWUtwZ1Zxdw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukraine war briefing: War in the Middle East is bad news for Ukraine, says Zelenskyy - The Guardian",2026-03-14 07:00:00+00:00,The Guardian,news.google.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxNeVZ1Yzg1TDVTZmd5YnBaNDdlQkFWLW05UlNkZmVsVVBoUHhFMWJTNDkwaDcyXzNWekpJazUxcTQ4S3AybXhQODFNZzl2MEwxMUE2VDY5V19HWGlwM3Y5T05jTVZoRTlwa0FuWFlySTIwNU1ja3RScDlLWnBFSC1LNkhXUWN5bFVfLVBBbkJ6VTVOMzhyVzNnNl9fQVVoWTVpOVpYT2RKQmFjckh2RHpCX3R0a1dmY0hDT1ZrTG9JYzNUdFdSZzVV?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
US slams Russia’s ‘dangerous escalation’ in Ukraine amid new deadly strikes - Al Jazeera,2026-01-13 08:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxQOGFLem9iMWV5MnBiV3pBaXMta1hKY0VEM0RseW1UMmx0WmJlMTlDU0c4S1lvVGFlNk52OTNaSkgzT3NQbzNwNm8tM3pHaFdtai1mbV9XVVBOdGRXeFF2dFc4bE5Ya1lRNUpwWXktNmgxVU9fakJ6NUJiRFlXcEtTTWVxQU1COTJTdFhFVmpHYVg5aE9oajk3Z1RRVDlSdTlkWjJNX1FhbGl5X0N5YkwxZGFOSdIBuAFBVV95cUxNZEpyTnB3YzF0X3llMzJ2WGRDOG5teXJVVDRFRW5lOTZfT2FUN0R0YWJuZnhxRFpSVU1DTGxfM1lvbFZmb2xRS2JGZE05VkRQYUlsWExzNkFjWkg5cUZxWVYtN2l0d0cwbzBpaTRlZnJ3TWdCR0QyZFp5UFRJYUxjT2NGcjh2YTZhME1yOTZBU1FtaXpwYkxpR2xxUFp3ajRORURjeFRhNzJIcnhKbkJGbldPQWdlbFNV?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Ukraine war briefing: Kyiv condemns ‘blackmail’ by Hungary and Slovakia in energy supplies dispute - The Guardian,2026-02-22 08:00:00+00:00,The Guardian,news.google.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNS3JldW9tQnVwRDZVR2stNGFrMnBJa09xX2RBTm9DVWVzdnpMbGVvU28yZ09acDZhQWNKMkpUR2RuNmx6QzZlaGhzR2p3QUtLdjE1VThDbGlhdTdFLXFlSWROVGFQSjZZSzdZZzhzQ2dqN0ozc2d4TzkyaHNWTkxuQS1BanFoTmM0RVZZcTRpaE90Ui1wcTZDMnBZdEFXMWJSNEdsN3I5dWNobzVxLWhELTBCWEVrM2hGRGVR?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
What the Iran war means for Ukraine - politico.eu,2026-03-03 08:00:00+00:00,politico.eu,news.google.com,https://news.google.com/rss/articles/CBMifEFVX3lxTE03Z0VKTE5pQnZuamxicF9yVHo4bWxqb2J0dGVCY2lJbG1hbkl3YVJ2UHd2TGlienZtdVFpT3U0ZmZhdEZuMjItLTFNNnlYWU10cURtSTlVdzUzbDFrTl8tTU9UM0RiM1ZBamJ6Zm1NSm8zN0ZPTXUtNEVnNzY?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
'Leave the city': Russia threatens to unleash 'massive missile strike' on centre of Ukraine following double-ceasefire declaration - Nine.com.au,2026-05-05 07:00:00+00:00,Nine.com.au,news.google.com,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPdlhtVkdRbTVpdl9FTnZrVDlYbGdneWhRemY5eFR5RUhkVGdKcmZfXzhIakQtX0IyQlJDaHo5WjByUkxfRlN0bGo1NEplTXlpX3JORkRZZTdpTXR1M09UQ0gzSGhnbFVleXB6YXk4MUZxaEJkNm54Nm9SUkEyZlNOakdycTlHNHZpNUo2cWoyR09kSUxEVHFyTkRsbThoeWJHSGFYY21icDNLQk4yV2RVamVaWTRkaDBKQW9rYldUT2N4ZXBiSjhpd2VEclc5Zm5QWVlBdWhSYkRKYWRmTjFqSURmV3NOckpmV1HSAXhBVV95cUxQYzBvSC1NR1ZUQmE2ZV9uLTdDRWZxV0Uyc3pWS010cnI3R3kyTEFLX2tWNkxlZE1Ra196d01BbUJ6Z3otQmhCLVpqczhoYXp4R2hITXFmdjB3Y1FrT195UDR5Sm5pdGdxWEdndjZJUWMyNXEzTFJCRFY?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
How the U.S.-Israel attack on Iran helps Russia in its war against Ukraine - The Conversation,2026-03-09 07:00:00+00:00,The Conversation,news.google.com,https://news.google.com/rss/articles/CBMirAFBVV95cUxNczFIMTFoLTBFMllmTE9BamJBMnVfdlZndjBqdHk2QnFCdjJ6dkFZZjk3aUIwblRWNy0yYnd4ZXFINE5NZmlWRW42ZWduTkNFeWJaVjNfNDdaVnhlanhNQS1odHVPbDF5TXh2MVVUcGhMWHljVlpmRzRfdlNWZ0JfcTdvc1I3SkJLdGRVQldxbWFnaFRDRlVTTWVwTllJUjRzYktVem1kSVlqbzQz?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Ukraine strikes missile plant deep inside Russia - DW.com,2026-02-21 08:00:00+00:00,DW.com,news.google.com,https://news.google.com/rss/articles/CBMilwFBVV95cUxPUll3RGpsRGtIN0stMngzUWZWSlBkLXlDRTA4MjZSZWZuQkVsR0d2NTNVbS0wWWY2QVVPVWVpM3RuMnRTbXRKanJvcm1pamlVajNvcUJoUkxKbS05X1F3aVZvWjItV0JpcnZvbkNQU1J6OGdSVmhiYzUxeVZxMHNtNTJWaHZ4UU01bW5sV2UxenBXdTFfbXRR0gGXAUFVX3lxTFBkdDF2ckhCRTl2LW94TjlTTm9mZWcxWkJHNldOZXN4dGFaUVVCcmtSYjk3Q2NyYzgzUVhlWVRGdTB0LTZvZ0ZjcmNtbUJLZFBmXzFHUzZMaHByRnVHdkRaeUZEdC11Y1pJTzgxN19aLUZzcHM4ZkU0R0FRUDdmZy11LWN6OURia0NEMmc3UXlqaXZzY0NtM0E?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Are All Wars Now Drone Wars? - Carnegie Endowment for International Peace,2026-01-22 08:00:00+00:00,Carnegie Endowment for International Peace,news.google.com,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQbHVZMC1EbW1qbURNNTdSRzNrLWw0clZlcDdWeWN1blhQenFIa3Y5Z0ZvMmdyblpaSm52cDhvS1JuUC1tZndDaWxSNi1PZXJXV1pXRjlodFgtenRhLTZHQ3V1cVl5ZTI1azc3NXlyOTdPVFNTRTEwdW9MdlJBcTR6OWZxSWFHcmRQZzFN?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Kremlin says Europe's drone cooperation with Ukraine shows its growing involvement in the war - Reuters,2026-04-17 07:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMiugFBVV95cUxQbWp3MjhWTU5yNFpnRmxQZ3FZOF9NdzNXZDZNdjhwbHNmTXRpdVBWRWtzcE9IbUxuYnJYRHYtaFk0MmhPdnU1aDM4NjhxTng0RHlFVkVkUXZPekFCS2JLZ2FHT1JEaE51UzlPbVA4MXZ6WGktSXZjcERFS05RY3NMRDNLeUJkNVVuYzZsVVBweXJ0TS1ITjJwVGx4SnF6cll3Q1NNSVVQQ2E3TFB5ZThuSUJWMk43eXhBaFE?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Trump Said He’d End the War in a Day, but It’s Worsened for Ukrainians - The New York Times",2026-02-17 08:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxPN3M4Y2l6ZHJtUnlaQ3lHTEdCdUs1dGN5b0F2ZF9TQ3ltWno1a1gyQWtkZGYtVjZBNVg0WWdWWk5JemMzOER0SE05MGh4UlQ2dUt5OUh5NE9oY0EyXzcwSnZ6M255bVBTMU1OUkxMakk2SlU0WVBCcVo0YnQ1SlpzSFF3?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russia-Ukraine war: List of key events, day 1,432 - Al Jazeera",2026-01-26 08:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxQS3FtczZYWm9nZ2hvLUdzSDdpZWRsQjRhMXp4Q1lLWV83SndvRFhNNi0waW12d2Q3dUxoWTBMWnBuU3BaVjNxei1UZDdTZnZya3VkcU8zRjYwcUU5WFRHSXZlRXFqdUlTX3JJNm9NTHpkdnFGWXdqNUZjdTB4bjc0djVWZUZ5OVgtTzJyaEFMV2fSAZYBQVVfeXFMUE9RLVc4WHFXR1ZDTU1NWFFCSHVDY1JtVmI0dFNZQVpQQW9aeEI5M2psdHdnMnZTb2Z4S255ZTNRbEJVWHFaeEhiQ1J1ZjZKMV9CUzdvUjdhNWxQSUdQMWFMaXhOcFNLU2NsYlhJMXVEQ3RYbmR4c1dmN0I0cS1lOGhaUzF0dWl5OVVpaEQ2S3F4Si00REF3?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Zelenskiy says Ukraine's military hit key Russian missile plant in Bryansk region - Reuters,2026-03-11 07:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOOWZHX093MFpuRnZjVC16SlFxdHUwQTZ5LWZmYnI4cGRwN1NBcTR6QTc4TG9kbHZZMWFHZ1VXaGlqVGVhVF9aalVBUEFTWFNkcl9keGhzTmRtcVJmVlRUOU90eVJ4Z1NXTjZ0Z0NlQ1lBYTRTUVVLSXlaVFQxdmVKVDNtMmR1ZXZFZGdGRDFkTFhKRkc4VzNFLWJHbTlKUUpQM2Z3RFdSRlV3QXF3SnZiYmV5bXFTYTdlYXprUk1fNU16UEFfMzBkRklxMTBLWk01TVktMGdPcw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
The costs and failures of air defence in the Iran conflict and what they mean for Europe - Bruegel,2026-03-30 14:31:47+00:00,Bruegel,news.google.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQR211dVNDS21aVlRhVmxIeW54RWZTQU9tbnNXU2MySmVEZ3pLWWdDTmNJNTdqQlpBNWpCWWd1ZEpHYXFsWkVYM0pUR1lfUFpOUUxjS0h2Yi1DZGF6UHRxMXdhbnFTTGY1bE8xRnBUQ1NheTk3a1RzbEx1ZU1tNl9LTUNmOHVkNllZNWFRcFU3T29KWWpCWkI4N3pOZGZ0aEdYeWdoM3FHcUhvLWc?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russian drone attack kills 4 in Ukraine’s Kharkiv, as peace remains elusive - Al Jazeera",2026-01-13 08:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOYno5RlFFelVxR0g2ZTdFS0lyZjlVV192OXVadjhHZU5Ea09XR0YxbmdGOFlEWHJoX0UtRFY5X1pGeXg0NXJ6T0pqNHZYekU3QVFQdkxjekE2NVFZX1owajF3UGRvVmFxNjJ6SzFxS0puVVdGa0d3YU9ibEFweG1kYU5XSlRiZEdwdVFLTEM4YS12SlRabWFtd0V4UEVxZ3BnUTNHWFI4dld4am02ZjNVNl9uQmXSAboBQVVfeXFMTU1LOHJ3aUxWaG5QWlZOYVY3Q21xMW5XdTZUdFU1RHpkTFlRZXNXTm1YYTR5MmFrdHdtOWlHeXhWLUVUbDNXZkc2SmlpUjIzSjNEdmpST2FhU3BYWTdDWS1DYmJlcmpFQUhZYk91amNSdVRJd2FSc3A4N0RGZ0FFcHU3WDBNN25GQUI0TGxUdzQweTJGazF2Z1lpYVhEdnlhNFF1N3d0NGRxN3ltTkROdmhjOVE0dkZTN0Zn?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Ukraine war briefing: Starmer says Ukrainian experts will help shoot down Iranian drone attacks in Gulf - The Guardian,2026-03-02 08:00:00+00:00,The Guardian,news.google.com,https://news.google.com/rss/articles/CBMitgFBVV95cUxNY2JuSDY1RVk1bXdQLUN4RlUyRVJ4eXZPWENoekZtMzItWFBydTlVMWt0OHhlZjd4cVh3V1REblhpUFl5eDA1eDV5UnlTcGlsb0g1R3B2X3FsY0Jib25ya29BN3hsRVoydFY4TVhnQkk4Z0pxM2pQUFBzWWkwWG1ES2hiVVlheGZDMzhKWTRtUlU1X1JDT3ViVzZOdk4zS1dva0Vpa0dSYm1lbld0Q1VEdzIwRHZUZw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Putin Delivers a Warning to Europe at Mach 10 - The New York Times,2026-01-09 08:00:00+00:00,The New York Times,news.google.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxQT280NVRiZ0p4aEJHaHg5U2NCSFRyOUFONGl2SnNQU2tXdUk5ZWlvdGpyWnNtZHB0YWlMQmJ3cTdGZ29NY3JjaHh1NEhKc3BxRUJwVkUzMlhFRFBiRVpmcW4tZ3FBcW8xZExValFKNWViSElYcDR6eFdlRm9JMzZlR2F3NS0tRjUxYjBaYkdqMWlva1U?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"‘We never asked for a ceasefire,’ says Iran’s foreign minister, as war keeps raging - NPR",2026-03-15 07:00:00+00:00,NPR,news.google.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxOcUlPUzlqMXVIeldBRVdicUxOLVRrVWpIWFRGMVdUS0s2RE5WRzg5N2pOaG9HRWVucTBxRGNyN3BXY0JrX05oS1ZfTGJ4UWhZYzlMaGJMXzVwM2xadXpETVdjOTFXQW9RRnJXZDdOQndVUE90aUh5YmIxdTJmcTVFQ2NB?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Why the US and Israel attacked Iran, and what it means for oil - Global Witness",2026-03-03 08:00:00+00:00,Global Witness,news.google.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxOS0hpeW1zME0tYndPd3g4RWhLUVJWRUJCTUZibmJtZURaX2Jma0E0TS1qOC1GeEFjeFE3TmxycFU2dmYxb3doR1lvc3I5Z2R0YUl4cEg3TlloelBPNjRHWERVWFU0dFJQWk1kdVVrWHZTZmJnRUV0M1Z4dTlEQURyblJRNnY4ODI5aXd4R1V0OTV1ank5b2hTdk9OaGJvR21aWEJsbVJZdWdLU0NOcDFXUUkyUi0?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
How depleted weapons stockpiles could affect the Iran conflict - BBC,2026-03-04 08:00:00+00:00,BBC,news.google.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9NQkRqeGpPUHNaMHlWY0JuZ1VYM0k2Uk05THFrRFlBbFA0bU44ZUxOblV0dEJMSGkzNUtfY2dadHhOZHNRZ1Q2M3JLMzdUY3VkZmhSREMydXdQUQ?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"US asked Ukraine for help fighting Iranian drones, Zelensky says - BBC",2026-03-05 08:00:00+00:00,BBC,news.google.com,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBuRzhhYUNXWVZfVjRVWFpNMEk3T3pwM3lHTm5oQWhuVTlPRExWRExUcHpnRUVtSTRLQU1UYWRyUHcxQVBlbWowLUtNZl9kdWwwU2lMNjB6WlhPdw?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Russian strikes on Ukraine kill four, knock out heat and power - Reuters",2026-01-12 08:00:00+00:00,Reuters,news.google.com,https://news.google.com/rss/articles/CBMizAFBVV95cUxPMHlhdElmcXBoTGhETThHRXVyQ1JBZkFra2puN05EcWprU214UUxWdU92a2hXN1NEZGZDTUo0V3FocTBjQ2wwR3IxdlZBV3R0ZVg1ZnhEUi1tUzZOUldBQkhnTlJzcWgzZW9HYnJqMnNiMWtQSE9hUml0U3FGbWhnVTJrenlFY2xabE03OTlJMU45WTVlZjNjOWw0eTVUay1ucE80TDlYMXRUY3NucnJoZndfUDktMnBQX1lvZlpwNlVBMWpodEVSYnJ4S2s?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
Putin says Russia will win war in Ukraine in New Year’s Eve address - Al Jazeera,2025-12-31 08:00:00+00:00,Al Jazeera,news.google.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxNVjlBb3M1NU1FS0pZVkZwbXdVNjAtbDJaTWdEU29FaGVXaTd0YTQ4OTNVcTlIT0hZN0p2UENHVXlENWpoZEdPeUpkdWt2QVVJSEpNZXdqNFJuN1NBTUxTZEFRWGVfZnprUnBUdU11YUxPLTd6N0trejlOR2VRUGtLVjZ1NFk0R28zWlg2cEJqaTUwNUpFNlBRYmNIVmVjT1V0SHV6RjFJVGQwVU81SWh6MWwwS2V1Y0nSAbwBQVVfeXFMT3NEZkpyZ0NsRzZVSXVEbmpDNkZnUTZpOFRMV2lqQ1EyVjVNS1MzRXdDZzgxZkZYSlRheTE5SmswcGlsd3d0QURaUXpYRWp2QW5WcjdiRGVaT09qMDF5VzZLLXBnN00tV3FwVWlNMXpLZ0V0NXl0blVQQ2d0c2ZTZUdJa0NCcGdIVno3cmFabDVibWdyeUhZcFFUU0x3T2tOQ3lqdzF6N3hBMWluaHpfalZkMHI2MWhVZmhGQXE?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Trump's Iran War Is Burning Through US Weapons Stockpiles, Raising Concerns From Ukraine to Taiwan - Time Magazine",2026-03-04 08:00:00+00:00,Time Magazine,news.google.com,https://news.google.com/rss/articles/CBMia0FVX3lxTE9KOUNOV3doZ3J4dkV5aG00aDdiQ0puOVI3T21xRmpVX1ZFMDhmMVJodVdqbWpqWUhDZkNoby12cFBpN0k2UXVLbHFYclg5SnVsSDRuVGl6YzZYZFZINzF5SkZib19SM0xnUnVN?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
"Ukraine, the U.S. Defense Industrial Base, and the Elusive Crisis-Era Munitions Production Surge - NDU Press",2025-12-22 08:00:00+00:00,NDU Press,news.google.com,https://news.google.com/rss/articles/CBMi5AFBVV95cUxPVG5qRHJVRFRnVmNsNklEQ2hKdkY5S1R4NjZ5c3BsZVVTaW54NmlldHdJa3BIX1hncDc2Z195WVVTSnhvQ0taaUk1c21kdFA2YzQ5dnJhU1ZWUEh6cC1TblVsYVY1N19mZ25DczRKeThSS09WZkV3WFdpcVlQWTR6T2dMSmk2N2xnZHpUNzVqdFRiWWNQYnhUSXU4S3h4WUlGTHRONjdpUWpHalA3R1FoNEx0R3lYa29HZnluVktqbGxRUjJ0VXBqcXZGU0lqQjV4QTN5a2dhZFpkaHBoSHEyVTFGSVc?oc=5,google_rss,Black_Sea_Ukraine,Black_Sea_Ukraine
